Time,Latitude,Longitude
2021-12-08 01:16:13,-34.56985610,-58.43264850
2021-12-08 01:19:21,-34.57021740,-58.43167990
2021-12-08 01:21:50,-34.57021740,-58.43167990
2021-12-08 03:09:24,-34.57033370,-58.43266520
2021-12-08 03:11:54,-34.57033370,-58.43266520
2021-12-08 03:12:30,-34.57134340,-58.43244670
2021-12-08 03:14:54,-34.57227200,-58.43283810
2021-12-08 03:14:59,-34.57134340,-58.43244670
2021-12-08 03:19:58,-34.57134530,-58.43235860
2021-12-08 03:23:37,-34.57049530,-58.43158100
2021-12-08 03:28:58,-34.57062020,-58.43201370
2021-12-08 05:26:12,-34.57084570,-58.43167450
2021-12-08 07:26:21,-34.57075970,-58.43173280
2021-12-08 11:30:22,-34.57069230,-58.43187460
2021-12-08 15:55:53,-34.57008800,-58.43232300
2021-12-08 18:33:45,-34.57066630,-58.43185460
2021-12-08 18:36:25,-34.57146100,-58.43229100
2021-12-08 19:27:43,-34.57063320,-58.43189240
2021-12-08 21:40:21,-34.57074510,-58.43165740
2021-12-08 21:42:43,-34.57168180,-58.43245430
2021-12-08 21:50:09,-34.57060820,-58.43186080
2021-12-08 22:41:53,-34.56973160,-58.43274770
2021-12-08 22:46:14,-34.57078420,-58.43214800
2021-12-08 22:49:33,-34.56357120,-58.43656070
2021-12-08 22:52:13,-34.55845450,-58.44614920
2021-12-08 22:55:06,-34.55160140,-58.45208550
2021-12-08 22:57:16,-34.54288590,-58.46182450
2021-12-08 22:59:30,-34.53402360,-58.46782670
2021-12-08 23:02:23,-34.52508210,-58.47216400
2021-12-08 23:04:27,-34.51638850,-58.47598310
2021-12-08 23:07:08,-34.50792530,-58.47859760
2021-12-08 23:09:21,-34.50865310,-58.48003970
2021-12-08 23:11:54,-34.50933680,-58.48153160
2021-12-08 23:13:18,-34.50658170,-58.48318470
2021-12-08 23:13:20,-34.50647340,-58.48322600
2021-12-08 23:17:49,-34.50666250,-58.48311540
2021-12-08 23:41:59,-34.50649030,-58.48308280
2021-12-09 02:05:41,-34.50647340,-58.48322600
2021-12-09 02:07:56,-34.50998700,-58.47871520
2021-12-09 02:10:39,-34.52232890,-58.47340760
2021-12-09 02:12:52,-34.53451940,-58.46761260
2021-12-09 02:15:04,-34.54367250,-58.46098350
2021-12-09 02:17:17,-34.55042700,-58.45313970
2021-12-09 02:19:55,-34.56137260,-58.44370650
2021-12-09 02:22:45,-34.57060250,-58.43226760
2021-12-09 02:25:51,-34.57056660,-58.43254860
2021-12-09 02:38:09,-34.56918810,-58.43171410
2021-12-09 02:41:13,-34.56918810,-58.43171410
2021-12-09 02:41:14,-34.57065650,-58.43177260
2021-12-09 13:23:54,-34.57050410,-58.43246730
2021-12-09 13:59:23,-34.57074990,-58.43172350
2021-12-09 14:29:09,-34.57077590,-58.43174070
2021-12-09 17:20:34,-34.57051510,-58.43242110
2021-12-09 17:23:26,-34.57059730,-58.43208370
2021-12-09 17:24:59,-34.56718680,-58.43311180
2021-12-09 17:27:05,-34.56738940,-58.43055630
2021-12-09 17:29:08,-34.57170250,-58.42213300
2021-12-09 17:31:34,-34.57628440,-58.41206940
2021-12-09 17:33:43,-34.57840270,-58.40749770
2021-12-09 17:35:56,-34.58510150,-58.38946300
2021-12-09 17:38:19,-34.58904870,-58.38209000
2021-12-09 17:40:49,-34.59284370,-58.38277590
2021-12-09 17:44:09,-34.59529120,-58.38410170
2021-12-09 17:47:09,-34.59436040,-58.38103860
